ChangeId,FilesChanged,TotalLinesInserted,TotalLinesDeleted,LastRevisionId,HasExtension,OnlySource,OnlyDocumentation,ContainsSource
23597,1,12,5,23597,1,1,0,1
23598,1,12,5,23598,1,1,0,1
23599,2,11,1,23599,1,1,0,1
23600,2,11,1,23600,1,1,0,1
23601,17,20,20,23601,1,1,1,1
23602,17,20,20,23602,1,1,1,1
23603,9,61,92,23603,1,1,0,1
23604,9,61,92,23604,1,1,0,1
23605,9,60,91,23605,1,1,0,1
23606,9,66,92,23606,1,1,0,1
23607,9,61,92,23607,1,1,0,1
23608,9,66,92,23608,1,1,0,1
23609,9,61,92,23609,1,1,0,1
23610,9,61,92,23610,1,1,0,1
23611,9,66,92,23611,1,1,0,1
23612,9,66,92,23612,1,1,0,1
23613,9,61,92,23613,1,1,0,1
23614,1,77,0,23614,1,1,0,1
23615,1,77,0,23615,1,1,0,1
23616,14,71,26,23616,1,1,0,1
23617,14,71,26,23617,1,1,0,1
23618,14,71,26,23618,1,1,0,1
23619,14,71,26,23619,1,1,0,1
23620,1,12,5,23620,1,1,0,1
23621,1,12,5,23621,1,1,0,1
23622,20,30,30,23622,1,1,0,1
23623,20,34,32,23623,1,1,0,1
23624,20,34,32,23624,1,1,0,1
23625,1,22,2,23625,1,1,0,1
23626,2,22,2,23626,1,1,0,1
23627,1,22,2,23627,1,1,0,1
23628,6,52,29,23628,1,1,0,1
23629,1,10,5,23629,1,1,0,1
23630,6,52,29,23630,1,1,0,1
23631,6,52,29,23631,1,1,0,1
23632,2,1,107,23632,1,1,0,1
23633,3,174,107,23633,1,1,0,1
23634,3,174,107,23634,1,1,0,1
23635,3,174,107,23635,1,1,0,1
23636,3,649,79,23636,1,0,0,0
23637,3,649,79,23637,1,0,0,0
23638,13,26,18,23638,1,1,0,1
23639,13,26,18,23639,1,1,0,1
23640,10,331,112,23640,1,1,0,1
23641,10,331,112,23641,1,1,0,1
23642,25,24,24,23642,1,1,0,1
23643,26,35,30,23643,1,1,0,1
23644,26,35,30,23644,1,1,0,1
23645,25,27,27,23645,1,1,0,1
23646,9,25,10,23646,1,1,1,1
23647,9,25,10,23647,1,1,1,1
23648,2,0,43,23648,1,1,0,1
23649,2,0,43,23649,1,1,0,1
23650,7,8,23,23650,1,1,0,1
23651,7,0,16,23651,1,1,0,1
23652,7,8,23,23652,1,1,0,1
23653,13,0,24,23653,1,1,0,1
23654,7,8,23,23654,1,1,0,1
23655,10,121,147,23655,1,1,0,1
23656,10,121,147,23656,1,1,0,1
23657,10,121,147,23657,1,1,0,1
23658,1,93,1,23658,0,0,1,0
23659,1,93,1,23659,0,0,1,0
23660,4,16,30,23660,1,1,0,1
23661,4,16,30,23661,1,1,0,1
23662,3,137,56,23662,1,1,0,1
23663,3,137,56,23663,1,1,0,1
23664,4,5,3,23664,1,1,0,1
23665,4,5,3,23665,1,1,0,1
23666,8,88,48,23666,1,1,0,1
23667,8,88,48,23667,1,1,0,1
23668,2,8,14,23668,1,1,0,1
23669,2,8,14,23669,1,1,0,1
23670,2,8,1,23670,1,1,0,1
23671,2,8,1,23671,1,1,0,1
23672,6,13,15,23672,1,1,0,1
23673,6,13,15,23673,1,1,0,1
23674,4,5,3,23674,1,1,0,1
23675,4,5,3,23675,1,1,0,1
23676,1,12,14,23676,1,1,0,1
23677,1,12,14,23677,1,1,0,1
23678,2,3,13,23678,1,1,0,1
23679,2,3,13,23679,1,1,0,1
23680,1,4,4,23680,1,1,0,1
23681,1,4,4,23681,1,1,0,1
23682,1,1,1,23682,0,0,0,0
23683,1,1,1,23683,0,0,0,0
23684,1,1,1,23684,0,0,0,0
23685,1,2,2,23685,1,1,0,1
23686,1,2,2,23686,1,1,0,1
23687,2,9,0,23687,1,1,0,1
23688,2,9,0,23688,1,1,0,1
23689,2,9,0,23689,1,1,0,1
23690,2,9,0,23690,1,1,0,1
23691,1,26,25,23691,1,0,0,0
23692,1,26,25,23692,1,0,0,0
23693,1,26,25,23693,1,0,0,0
23694,1,26,25,23694,1,0,0,0
23695,1,1,1,23695,1,1,0,1
23696,1,1,1,23696,1,1,0,1
23697,6,107,1,23697,1,1,1,1
23698,6,104,1,23698,1,1,1,1
23699,6,104,1,23699,1,1,1,1
23700,1,3,2,23700,1,1,0,1
23701,1,3,2,23701,1,1,0,1
23702,14,17,17,23702,1,1,0,1
23703,14,17,17,23703,1,1,0,1
23704,14,17,17,23704,1,1,0,1
23705,3,0,31,23705,1,1,0,1
23706,3,0,31,23706,1,1,0,1
23707,14,686,424,23707,1,1,0,1
23708,14,686,424,23708,1,1,0,1
23709,14,686,424,23709,1,1,0,1
23710,14,686,424,23710,1,1,0,1
23711,5,42,24,23711,1,1,0,1
23712,5,42,24,23712,1,1,0,1
23713,1,3,1,23713,1,1,0,1
23714,1,3,1,23714,1,1,0,1
23715,1,6,1,23715,1,1,0,1
23716,1,6,1,23716,1,1,0,1
23717,1,6,1,23717,1,1,0,1
23718,1,6,1,23718,1,1,0,1
23719,1,1,1,23719,1,1,0,1
23720,1,1,1,23720,1,1,0,1
23721,3,31,8,23721,1,1,0,1
23722,4,32,8,23722,1,1,0,1
23723,3,31,8,23723,1,1,0,1
23724,1,4,1,23724,1,1,0,1
23725,1,4,1,23725,1,1,0,1
23726,3,15,69,23726,1,1,0,1
23727,3,15,69,23727,1,1,0,1
23728,1,6,5,23728,1,0,0,0
23729,1,6,5,23729,1,0,0,0
23730,3,68,51,23730,1,1,0,1
23731,3,68,51,23731,1,1,0,1
23732,1,35,26,23732,1,1,0,1
23733,1,35,26,23733,1,1,0,1
23734,1,4,4,23734,1,1,0,1
23735,1,4,4,23735,1,1,0,1
23736,1,168,121,23736,1,1,0,1
23737,1,168,121,23737,1,1,0,1
23738,1,9,8,23738,1,0,0,0
23739,1,9,8,23739,1,0,0,0
23740,2,6,6,23740,1,1,0,1
23741,2,6,6,23741,1,1,0,1
23742,1,6,0,23742,1,1,0,1
23743,1,6,0,23743,1,1,0,1
23744,1,2,2,23744,1,1,0,1
23745,1,2,2,23745,1,1,0,1
23746,1,4,15,23746,1,1,0,1
23747,1,3,10,23747,1,1,0,1
23748,1,4,15,23748,1,1,0,1
23749,4,26,4,23749,1,1,1,1
23750,4,26,4,23750,1,1,1,1
23751,2,5,0,23751,1,1,0,1
23752,2,5,0,23752,1,1,0,1
23753,1,1,35,23753,1,1,0,1
23754,1,1,35,23754,1,1,0,1
23755,1,20,0,23755,1,1,0,1
23756,1,20,0,23756,1,1,0,1
23757,2,20,1,23757,1,1,0,1
23758,2,20,1,23758,1,1,0,1
23759,2,20,1,23759,1,1,0,1
23760,7,94,40,23760,1,1,0,1
23761,7,95,40,23761,1,1,0,1
23762,2,1,1,23762,1,0,0,0
23763,2,1,1,23763,1,0,0,0
23764,1,3,3,23764,1,1,0,1
23765,1,3,3,23765,1,1,0,1
23766,1,8,4,23766,1,1,0,1
23767,1,8,4,23767,1,1,0,1
23768,1,1,0,23768,1,1,0,1
23769,1,1,0,23769,1,1,0,1
23770,3,7,1,23770,1,1,1,1
23771,3,7,1,23771,1,1,1,1
23772,10,120,97,23772,1,1,0,1
23773,10,120,97,23773,1,1,0,1
23774,1,4,0,23774,1,1,0,1
23775,1,4,0,23775,1,1,0,1
23776,1,3,1,23776,1,1,0,1
23777,1,3,1,23777,1,1,0,1
23778,2,44,40,23778,1,1,0,1
23779,2,44,40,23779,1,1,0,1
23780,4,15,3,23780,1,1,0,1
23781,4,14,2,23781,1,1,0,1
23782,4,14,2,23782,1,1,0,1
23783,5,15,3,23783,1,1,0,1
23784,5,15,3,23784,1,1,0,1
23785,1,2,0,23785,1,1,0,1
23786,1,2,0,23786,1,1,0,1
23787,44,71,62,23787,1,1,0,1
23788,44,71,62,23788,1,1,0,1
23789,9,28,455,23789,1,1,0,1
23790,9,28,455,23790,1,1,0,1
23791,12,12,12,23791,1,1,0,1
23792,12,12,12,23792,1,1,0,1
23793,5,20,0,23793,1,0,0,0
23794,5,20,0,23794,1,0,0,0
23795,1,6,0,23795,1,1,0,1
23796,1,6,0,23796,1,1,0,1
23797,1,6,0,23797,1,1,0,1
23798,1,6,0,23798,1,1,0,1
23799,3,11,13,23799,1,1,0,1
23800,3,11,13,23800,1,1,0,1
23801,1,13,7,23801,1,0,0,0
23802,1,13,7,23802,1,0,0,0
23803,1,13,7,23803,1,0,0,0
23804,1,0,4,23804,1,1,0,1
23805,1,0,4,23805,1,1,0,1
23806,4,94,92,23806,1,1,0,1
23807,4,94,92,23807,1,1,0,1
23808,4,94,92,23808,1,1,0,1
23809,2,44,11,23809,1,1,0,1
23810,2,44,11,23810,1,1,0,1
23811,2,44,11,23811,1,1,0,1
23812,5,177,5,23812,1,0,0,0
23813,5,177,5,23813,1,0,0,0
23814,5,177,5,23814,1,0,0,0
23815,5,30,0,23815,1,0,0,0
23816,5,30,0,23816,1,0,0,0
23817,2,91,0,23817,1,1,0,1
23818,2,91,0,23818,1,1,0,1
23819,1,5,1,23819,1,1,0,1
23820,1,5,1,23820,1,1,0,1
23821,7,25,19,23821,1,1,0,1
23822,7,25,19,23822,1,1,0,1
23823,11,110,86,23823,1,1,0,1
23824,11,110,86,23824,1,1,0,1
23825,11,107,83,23825,1,1,0,1
23826,11,110,86,23826,1,1,0,1
23827,11,110,86,23827,1,1,0,1
23828,10,96,72,23828,1,1,0,1
23829,6,7,4,23829,1,1,0,1
23830,11,36708,4,23830,1,1,0,1
23831,6,7,4,23831,1,1,0,1
23832,7,40,6,23832,1,1,0,1
23833,6,7,4,23833,1,1,0,1
23834,6,30,4,23834,1,1,0,1
23835,7,40,6,23835,1,1,0,1
23836,6,7,4,23836,1,1,0,1
23837,2,0,91,23837,1,1,0,1
23838,2,0,91,23838,1,1,0,1
23839,2,0,91,23839,1,1,0,1
23840,2,0,91,23840,1,1,0,1
23841,2,0,91,23841,1,1,0,1
23842,2,0,91,23842,1,1,0,1
23843,1,5,5,23843,0,0,0,0
23844,1,5,5,23844,0,0,0,0
23845,1,5,5,23845,0,0,0,0
23846,3,60,1,23846,1,1,0,1
23847,3,60,1,23847,1,1,0,1
23848,2,100,4,23848,1,1,0,1
23849,2,100,4,23849,1,1,0,1
23850,1,4,1,23850,1,1,0,1
23851,1,4,1,23851,1,1,0,1
23852,1,4,1,23852,1,1,0,1
23853,6,33,4,23853,1,1,0,1
23854,6,33,4,23854,1,1,0,1
23855,6,29,4,23855,1,1,0,1
23856,6,29,4,23856,1,1,0,1
23857,1,48,0,23857,1,0,0,0
23858,1,48,0,23858,1,0,0,0
23859,1,48,0,23859,1,0,0,0
23860,8,54,0,23860,1,1,0,1
23861,8,54,0,23861,1,1,0,1
23862,1,1,0,23862,1,1,0,1
23863,1,1,0,23863,1,1,0,1
23864,1,1,0,23864,1,1,0,1
23865,1,9,0,23865,1,0,0,0
23866,1,9,0,23866,1,0,0,0
23867,1,9,0,23867,1,0,0,0
23868,2,5,5,23868,1,1,0,1
23869,2,5,5,23869,1,1,0,1
23870,2,5,5,23870,1,1,0,1
23871,2,5,5,23871,1,1,0,1
23872,15,17,17,23872,1,1,0,1
23873,16,19,19,23873,1,1,0,1
23874,16,19,19,23874,1,1,0,1
23875,31,74,129,23875,1,1,0,1
23876,31,74,129,23876,1,1,0,1
23877,31,74,129,23877,1,1,0,1
23878,31,74,129,23878,1,1,0,1
23879,31,74,129,23879,1,1,0,1
23880,31,74,129,23880,1,1,0,1
23881,31,74,129,23881,1,1,0,1
23882,31,74,129,23882,1,1,0,1
23883,4,78,1,23883,1,1,0,1
23884,4,78,1,23884,1,1,0,1
23885,4,78,1,23885,1,1,0,1
23886,4,78,1,23886,1,1,0,1
23887,4,78,1,23887,1,1,0,1
23888,2,11,1,23888,1,1,0,1
23889,2,11,1,23889,1,1,0,1
23890,2,11,1,23890,1,1,0,1
23891,2,11,1,23891,1,1,0,1
23892,2,11,1,23892,1,1,0,1
23893,2,11,1,23893,1,1,0,1
23894,22,103,34,23894,1,1,0,1
23895,23,104,35,23895,1,1,0,1
23896,23,104,35,23896,1,1,0,1
23897,1,10,5,23897,1,1,0,1
23898,1,10,5,23898,1,1,0,1
23899,1,10,5,23899,1,1,0,1
23900,3,22,1,23900,1,1,1,1
23901,3,22,1,23901,1,1,1,1
23902,2,5,5,23902,1,1,0,1
23903,2,5,5,23903,1,1,0,1
23904,4,0,65,23904,1,1,0,1
23905,4,0,65,23905,1,1,0,1
23906,4,0,65,23906,1,1,0,1
23907,2,44,40,23907,1,1,0,1
23908,2,44,40,23908,1,1,0,1
23909,2,44,40,23909,1,1,0,1
23910,2,44,40,23910,1,1,0,1
23911,1,1,1,23911,1,0,0,0
23912,1,1,1,23912,1,0,0,0
23913,3,13,1,23913,1,1,1,1
23914,3,13,1,23914,1,1,1,1
23915,1,7,0,23915,1,1,0,1
23916,1,7,0,23916,1,1,0,1
23917,15,17,17,23917,1,1,0,1
23918,15,17,17,23918,1,1,0,1
23919,14,71,26,23919,1,1,0,1
23920,7,15,8,23920,1,1,0,1
23921,14,71,26,23921,1,1,0,1
23922,5,7,5,23922,1,1,0,1
23923,14,71,26,23923,1,1,0,1
23924,8,15,9,23924,1,1,0,1
23925,3,13,1,23925,1,1,1,1
23926,3,13,1,23926,1,1,1,1
23927,3,13,1,23927,1,1,1,1
23928,3,13,1,23928,1,1,1,1
23929,5,27347,1,23929,1,1,0,1
23930,5,27347,1,23930,1,1,0,1
23931,4,1407,1,23931,1,1,0,1
23932,4,1407,1,23932,1,1,0,1
23933,4,1407,1,23933,1,1,0,1
23934,5,27347,1,23934,1,1,0,1
23935,4,1407,1,23935,1,1,0,1
23936,4,1407,1,23936,1,1,0,1
23937,5,27347,1,23937,1,1,0,1
23938,4,1407,1,23938,1,1,0,1
23939,1,35,57,23939,1,1,0,1
23940,1,35,57,23940,1,1,0,1
23941,2,28,20,23941,1,1,0,1
23942,2,28,20,23942,1,1,0,1
23943,1,19,7,23943,1,1,0,1
23944,1,19,7,23944,1,1,0,1
23945,2,21,8,23945,1,1,0,1
23946,2,21,8,23946,1,1,0,1
23947,4,27,19,23947,1,1,0,1
23948,4,27,19,23948,1,1,0,1
23949,2,14,31,23949,1,1,0,1
23950,2,14,31,23950,1,1,0,1
23951,3,57,14,23951,1,1,0,1
23952,3,57,14,23952,1,1,0,1
23953,3,6,4,23953,1,1,0,1
23954,3,6,4,23954,1,1,0,1
23955,1,6,0,23955,1,1,0,1
23956,1,6,0,23956,1,1,0,1
23957,2,15,4,23957,1,1,0,1
23958,2,15,4,23958,1,1,0,1
23959,3,7,6,23959,1,0,1,0
23960,3,7,6,23960,1,0,1,0
23961,2,55,34,23961,1,0,0,0
23962,2,65,34,23962,1,0,0,0
23963,2,65,34,23963,1,0,0,0
23964,1,1,2,23964,1,0,0,0
23965,1,1,2,23965,1,0,0,0
23966,1,1,2,23966,1,0,0,0
23967,1,1,2,23967,1,0,0,0
23968,1,6,0,23968,1,0,0,0
23969,1,6,0,23969,1,0,0,0
23970,1,6,0,23970,1,0,0,0
23971,1,2,0,23971,1,1,0,1
23972,1,2,0,23972,1,1,0,1
23973,1,2,0,23973,1,1,0,1
23974,1,2,0,23974,1,1,0,1
23975,1,1,1,23975,1,0,0,0
23976,1,1,1,23976,1,0,0,0
23977,9,34,32,23977,1,1,1,1
23978,9,34,32,23978,1,1,1,1
23979,9,34,32,23979,1,1,1,1
23980,1,7,11,23980,1,1,0,1
23981,1,7,11,23981,1,1,0,1
23982,3,6,27,23982,1,1,1,1
23983,3,6,27,23983,1,1,1,1
23984,1,8,4,23984,1,1,0,1
23985,1,11,4,23985,1,1,0,1
23986,1,11,4,23986,1,1,0,1
23987,1,8,4,23987,1,1,0,1
23988,21,133,185,23988,1,1,0,1
23989,21,133,185,23989,1,1,0,1
23990,21,133,185,23990,1,1,0,1
23991,21,132,184,23991,1,1,0,1
23992,21,132,184,23992,1,1,0,1
23993,1,2,2,23993,1,1,0,1
23994,1,2,2,23994,1,1,0,1
23995,1,2,2,23995,1,1,0,1
23996,15,345450,150533,23996,1,0,1,0
23997,15,345450,150533,23997,1,0,1,0
23998,15,345450,150533,23998,1,0,1,0
23999,15,345450,150533,23999,1,0,1,0
24000,1,14,34,24000,1,1,0,1
24001,1,14,34,24001,1,1,0,1
24002,1,428,428,24002,1,1,0,1
24003,1,428,428,24003,1,1,0,1
24004,1,428,428,24004,1,1,0,1
24005,1,428,428,24005,1,1,0,1
24006,1,1,1,24006,1,1,0,1
24007,1,1,1,24007,1,1,0,1
24008,2,17,17,24008,1,1,0,1
24009,2,18,18,24009,1,1,0,1
24010,2,18,18,24010,1,1,0,1
24011,24,249,163,24011,1,1,0,1
24012,23,248,163,24012,1,1,0,1
24013,21,22,163,24013,1,1,0,1
24014,24,249,163,24014,1,1,0,1
24015,1,0,1,24015,1,0,0,0
24016,1,0,1,24016,1,0,0,0
24017,2,64,4,24017,1,0,0,0
24018,2,64,4,24018,1,0,0,0
24019,3,5,3,24019,1,1,0,1
24020,3,5,3,24020,1,1,0,1
24021,1,2,2,24021,1,0,0,0
24022,1,2,2,24022,1,0,0,0
24023,3,5,3,24023,1,1,0,1
24024,3,5,3,24024,1,1,0,1
24025,2,3,2,24025,1,1,0,1
24026,2,3,2,24026,1,1,0,1
24027,4,6,6,24027,1,1,0,1
24028,4,6,6,24028,1,1,0,1
24029,32,146,183,24029,1,1,0,1
24030,32,146,183,24030,1,1,0,1
24031,32,144,181,24031,1,1,0,1
24032,4,36,18,24032,1,1,0,1
24033,4,35,17,24033,1,1,0,1
24034,4,35,17,24034,1,1,0,1
24035,2,10,1,24035,1,1,0,1
24036,2,10,1,24036,1,1,0,1
24037,1,119,70,24037,1,1,0,1
24038,1,119,70,24038,1,1,0,1
24039,7,113,144,24039,1,1,0,1
24040,7,113,144,24040,1,1,0,1
24041,4,6,7,24041,1,1,0,1
24042,4,6,7,24042,1,1,0,1
24043,1,15,0,24043,1,0,0,0
24044,1,15,0,24044,1,0,0,0
24045,1,21,0,24045,1,0,0,0
24046,1,21,0,24046,1,0,0,0
24047,2,1,1,24047,1,1,0,1
24048,2,1,1,24048,1,1,0,1
24049,13,262,204,24049,1,1,0,1
24050,13,262,204,24050,1,1,0,1
24051,25,200,200,24051,1,1,0,1
24052,25,201,201,24052,1,1,0,1
24053,25,201,201,24053,1,1,0,1
24054,22,146,153,24054,1,1,0,1
24055,22,109,109,24055,1,1,0,1
24056,22,109,109,24056,1,1,0,1
24057,22,201,166,24057,1,1,0,1
24058,22,201,166,24058,1,1,0,1
24059,22,293,232,24059,1,1,0,1
24060,22,293,232,24060,1,1,0,1
24061,22,204,169,24061,1,1,0,1
24062,22,204,169,24062,1,1,0,1
24063,1,1,1,24063,1,1,0,1
24064,1,1,1,24064,1,1,0,1
24065,1,78,0,24065,1,1,0,1
24066,1,78,0,24066,1,1,0,1
24067,1,1,1,24067,1,1,0,1
24068,1,1,1,24068,1,1,0,1
24069,1,38,3,24069,1,1,0,1
24070,1,38,3,24070,1,1,0,1
24071,6,27,90,24071,1,1,0,1
24072,6,27,90,24072,1,1,0,1
24073,1,1,1,24073,1,1,0,1
24074,1,1,1,24074,1,1,0,1
24075,10,42,48,24075,1,1,0,1
24076,11,43,49,24076,1,1,0,1
24077,10,42,48,24077,1,1,0,1
24078,11,43,49,24078,1,1,0,1
24079,10,42,48,24079,1,1,0,1
24080,10,42,48,24080,1,1,0,1
24081,1,2,3,24081,1,1,0,1
24082,1,2,3,24082,1,1,0,1
24083,1,3,0,24083,1,1,0,1
24084,1,3,0,24084,1,1,0,1
24085,5,26,2,24085,1,1,0,1
24086,5,26,2,24086,1,1,0,1
24087,1,2,0,24087,1,1,0,1
24088,1,2,0,24088,1,1,0,1
24089,2,18,5,24089,1,1,0,1
24090,2,18,5,24090,1,1,0,1
24091,1,2,2,24091,1,1,0,1
24092,1,2,2,24092,1,1,0,1
24093,1,5,2,24093,1,1,0,1
24094,1,5,2,24094,1,1,0,1
24095,19,101,100,24095,1,1,0,1
24096,19,88,87,24096,1,1,0,1
24097,19,101,100,24097,1,1,0,1
24098,19,89,88,24098,1,1,0,1
24099,19,102,101,24099,1,1,0,1
24100,19,89,88,24100,1,1,0,1
24101,5,62,36,24101,1,1,0,1
24102,5,62,36,24102,1,1,0,1
24103,5,62,36,24103,1,1,0,1
24104,5,62,36,24104,1,1,0,1
24105,2,10,12,24105,1,1,0,1
24106,2,9,11,24106,1,1,0,1
24107,2,10,12,24107,1,1,0,1
24108,2,10,12,24108,1,1,0,1
24109,3,0,8,24109,1,1,0,1
24110,3,0,8,24110,1,1,0,1
24111,2,4,7,24111,1,1,0,1
24112,2,4,7,24112,1,1,0,1
24113,2,4,7,24113,1,1,0,1
24114,2,4,7,24114,1,1,0,1
24115,2,3,2,24115,1,1,0,1
24116,1,2,2,24116,1,0,0,0
24117,2,3,2,24117,1,1,0,1
24118,1,12,0,24118,1,0,0,0
24119,1,12,0,24119,1,0,0,0
24120,1,12,0,24120,1,0,0,0
24121,1,12,0,24121,1,0,0,0
24122,8,33,5,24122,1,1,0,1
24123,8,36,5,24123,1,1,0,1
24124,3,8,0,24124,1,1,0,1
24125,5,19,1,24125,1,1,0,1
24126,7,22,5,24126,1,1,0,1
24127,8,27,5,24127,1,1,0,1
24128,7,29,4,24128,1,1,0,1
24129,7,29,4,24129,1,1,0,1
24130,5,16,0,24130,1,1,0,1
24131,3,8,0,24131,1,1,0,1
24132,7,22,5,24132,1,1,0,1
24133,1,33,1,24133,0,0,0,0
24134,1,33,1,24134,0,0,0,0
24135,2,0,18,24135,1,1,0,1
24136,2,0,18,24136,1,1,0,1
24137,2,0,18,24137,1,1,0,1
24138,3,5,3,24138,1,1,0,1
24139,3,5,3,24139,1,1,0,1
24140,2,4,3,24140,1,1,0,1
24141,1,2,0,24141,1,1,0,1
24142,1,2,0,24142,1,1,0,1
24143,1,2,0,24143,1,1,0,1
24144,1,90,97,24144,1,1,0,1
24145,1,90,97,24145,1,1,0,1
24146,1,90,97,24146,1,1,0,1
24147,34,6,494,24147,1,1,0,1
24148,34,6,494,24148,1,1,0,1
24149,34,6,494,24149,1,1,0,1
24150,3,1468,380,24150,1,0,1,0
24151,3,1468,380,24151,1,0,1,0
24152,3,1468,380,24152,1,0,1,0
24153,3,1468,380,24153,1,0,1,0
24154,1,3,3,24154,1,1,0,1
24155,1,3,3,24155,1,1,0,1
24156,1,2,2,24156,1,1,0,1
24157,1,2,2,24157,1,1,0,1
24158,1,2,2,24158,1,0,0,0
24159,1,2,2,24159,1,0,0,0
24160,1,13,0,24160,1,1,0,1
24161,1,13,0,24161,1,1,0,1
24162,1,13,0,24162,1,1,0,1
24163,1,13,0,24163,1,1,0,1
24164,2,13,14,24164,1,0,0,0
24165,2,13,14,24165,1,0,0,0
24166,3,35,5,24166,1,1,0,1
24167,3,35,5,24167,1,1,0,1
24168,3,45,30,24168,1,1,0,1
24169,3,45,30,24169,1,1,0,1
24170,10,29,64,24170,1,1,0,1
24171,10,29,64,24171,1,1,0,1
24172,1,7,11,24172,1,1,0,1
24173,1,25,12,24173,1,1,0,1
24174,1,10,10,24174,1,1,0,1
24175,1,7,11,24175,1,1,0,1
24176,4,48,41,24176,1,1,0,1
24177,4,48,41,24177,1,1,0,1
24178,11,83,43,24178,1,1,0,1
24179,11,83,43,24179,1,1,0,1
24180,2,39,40,24180,1,1,0,1
24181,2,39,40,24181,1,1,0,1
24182,6,24,9,24182,1,1,0,1
24183,6,24,9,24183,1,1,0,1
24184,9,34,12,24184,1,1,0,1
24185,9,34,12,24185,1,1,0,1
24186,3,38,44,24186,1,1,0,1
24187,3,38,44,24187,1,1,0,1
24188,1,6,0,24188,1,1,0,1
24189,1,6,0,24189,1,1,0,1
24190,3,47,14,24190,1,1,0,1
24191,3,47,14,24191,1,1,0,1
24192,1,3,3,24192,1,1,0,1
24193,1,3,3,24193,1,1,0,1
24194,1,14,3,24194,1,1,0,1
24195,1,14,3,24195,1,1,0,1
24196,2,42,20,24196,1,1,0,1
24197,2,42,20,24197,1,1,0,1
24198,3,0,6,24198,1,1,0,1
24199,3,0,6,24199,1,1,0,1
24200,3,5,3,24200,1,1,0,1
24201,3,5,3,24201,1,1,0,1
24202,2,4,3,24202,1,1,0,1
24203,2,4,4,24203,1,1,0,1
24204,2,4,4,24204,1,1,0,1
24205,2,4,4,24205,1,1,0,1
24206,2,3,3,24206,1,1,0,1
24207,2,3,3,24207,1,1,0,1
24208,2,3,3,24208,1,1,0,1
24209,1,2,1,24209,1,1,0,1
24210,1,2,1,24210,1,1,0,1
24211,6,34,28,24211,1,1,0,1
24212,6,34,28,24212,1,1,0,1
24213,6,34,28,24213,1,1,0,1
24214,4,10,10,24214,1,1,0,1
24215,4,10,10,24215,1,1,0,1
24216,4,12,12,24216,1,1,0,1
24217,4,12,12,24217,1,1,0,1
24218,4,12,12,24218,1,1,0,1
24219,4,12,12,24219,1,1,0,1
24220,4,12,12,24220,1,1,0,1
24221,1,1,1,24221,1,1,0,1
24222,1,1,1,24222,1,1,0,1
24223,1,1,1,24223,1,1,0,1
24224,9,37,37,24224,1,1,0,1
24225,9,37,37,24225,1,1,0,1
24226,2,14,0,24226,1,1,0,1
24227,2,14,0,24227,1,1,0,1
24228,3,2,21,24228,1,1,0,1
24229,3,2,21,24229,1,1,0,1
24230,4,11,16,24230,1,1,0,1
24231,4,11,16,24231,1,1,0,1
24232,1,4,0,24232,1,1,0,1
24233,1,4,0,24233,1,1,0,1
24234,4,43,26,24234,1,1,0,1
24235,4,43,26,24235,1,1,0,1
24236,6,120,32,24236,1,1,0,1
24237,6,120,32,24237,1,1,0,1
24238,6,43,14,24238,1,1,0,1
24239,6,43,14,24239,1,1,0,1
24240,7,65,58,24240,1,1,0,1
24241,7,65,58,24241,1,1,0,1
24242,5,38,24,24242,1,1,0,1
24243,5,38,24,24243,1,1,0,1
24244,1,2,2,24244,1,0,0,0
24245,1,2,2,24245,1,0,0,0
24246,4,1,50,24246,1,1,0,1
24247,4,1,50,24247,1,1,0,1
24248,3,53,30,24248,1,1,0,1
24249,3,53,30,24249,1,1,0,1
24250,3,53,30,24250,1,1,0,1
24251,1,3,1,24251,1,1,0,1
24252,1,3,1,24252,1,1,0,1
24253,1,3,1,24253,1,1,0,1
24254,1,3,1,24254,1,1,0,1
24255,4,6,6,24255,1,1,0,1
24256,4,6,6,24256,1,1,0,1
24257,1,1,2,24257,1,1,0,1
24258,1,1,2,24258,1,1,0,1
24259,10,36,36,24259,1,1,0,1
24260,9,35,35,24260,1,1,0,1
24261,10,36,36,24261,1,1,0,1
24262,2,37,32,24262,1,1,0,1
24263,2,37,32,24263,1,1,0,1
24264,1,13,3,24264,1,1,0,1
24265,1,13,3,24265,1,1,0,1
24266,8,227,139,24266,1,1,0,1
24267,8,227,139,24267,1,1,0,1
24268,3,33,25,24268,1,1,0,1
24269,3,33,25,24269,1,1,0,1
24270,2,50,42,24270,1,1,0,1
24271,2,50,42,24271,1,1,0,1
24272,2,22,0,24272,1,1,0,1
24273,2,22,0,24273,1,1,0,1
24274,2,65,63,24274,1,1,0,1
24275,4,65,66,24275,1,1,0,1
24276,4,65,66,24276,1,1,0,1
24277,4,65,66,24277,1,1,0,1
24278,2,10,16,24278,1,1,0,1
24279,2,10,16,24279,1,1,0,1
24280,2,10,16,24280,1,1,0,1
24281,19,15,98,24281,1,1,0,1
24282,19,15,98,24282,1,1,0,1
24283,3,67,53,24283,1,0,0,0
24284,3,67,53,24284,1,0,0,0
24285,1,5,0,24285,1,1,0,1
24286,1,5,0,24286,1,1,0,1
24287,1,5,0,24287,1,1,0,1
24288,1,3,3,24288,1,1,0,1
24289,1,3,3,24289,1,1,0,1
24290,3,21,96,24290,1,1,0,1
24291,3,22,98,24291,1,1,0,1
